classe;control;cultivar;ano;kg
TINTAS;ti_Tintoria;Tintoria;2017-01-01;0
TINTAS;ti_Tintoria;Tintoria;2018-01-01;0
TINTAS;ti_Tintoria;Tintoria;2019-01-01;nd
TINTAS;ti_Trincdeira;Trincdeira;1970-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1971-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1972-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1973-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1974-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1975-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1976-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1977-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1978-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1979-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1980-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1981-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1982-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1983-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1984-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1985-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1986-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1987-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1988-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1989-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1990-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1991-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1992-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1993-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1994-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1995-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1996-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1997-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1998-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;1999-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2000-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2001-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2002-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2003-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2004-01-01;3996
TINTAS;ti_Trincdeira;Trincdeira;2005-01-01;5780
TINTAS;ti_Trincdeira;Trincdeira;2006-01-01;3591
TINTAS;ti_Trincdeira;Trincdeira;2007-01-01;255
TINTAS;ti_Trincdeira;Trincdeira;2008-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2009-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2010-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2011-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2012-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2013-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2014-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2015-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2016-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2017-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2018-01-01;0
TINTAS;ti_Trincdeira;Trincdeira;2019-01-01;nd
TINTAS;ti_Trousseau;Trousseau;1970-01-01;0
TINTAS;ti_Trousseau;Trousseau;1971-01-01;0
TINTAS;ti_Trousseau;Trousseau;1972-01-01;0
TINTAS;ti_Trousseau;Trousseau;1973-01-01;0
TINTAS;ti_Trousseau;Trousseau;1974-01-01;0
TINTAS;ti_Trousseau;Trousseau;1975-01-01;0
TINTAS;ti_Trousseau;Trousseau;1976-01-01;0
TINTAS;ti_Trousseau;Trousseau;1977-01-01;0
TINTAS;ti_Trousseau;Trousseau;1978-01-01;0
TINTAS;ti_Trousseau;Trousseau;1979-01-01;0
TINTAS;ti_Trousseau;Trousseau;1980-01-01;0
TINTAS;ti_Trousseau;Trousseau;1981-01-01;0
TINTAS;ti_Trousseau;Trousseau;1982-01-01;0
TINTAS;ti_Trousseau;Trousseau;1983-01-01;0
TINTAS;ti_Trousseau;Trousseau;1984-01-01;0
TINTAS;ti_Trousseau;Trousseau;1985-01-01;0
TINTAS;ti_Trousseau;Trousseau;1986-01-01;0
TINTAS;ti_Trousseau;Trousseau;1987-01-01;0
TINTAS;ti_Trousseau;Trousseau;1988-01-01;0
TINTAS;ti_Trousseau;Trousseau;1989-01-01;0
TINTAS;ti_Trousseau;Trousseau;1990-01-01;0
TINTAS;ti_Trousseau;Trousseau;1991-01-01;0
TINTAS;ti_Trousseau;Trousseau;1992-01-01;0
TINTAS;ti_Trousseau;Trousseau;1993-01-01;0
TINTAS;ti_Trousseau;Trousseau;1994-01-01;0
TINTAS;ti_Trousseau;Trousseau;1995-01-01;16019
TINTAS;ti_Trousseau;Trousseau;1996-01-01;0
TINTAS;ti_Trousseau;Trousseau;1997-01-01;0
TINTAS;ti_Trousseau;Trousseau;1998-01-01;0
TINTAS;ti_Trousseau;Trousseau;1999-01-01;0
TINTAS;ti_Trousseau;Trousseau;2000-01-01;0
TINTAS;ti_Trousseau;Trousseau;2001-01-01;0
TINTAS;ti_Trousseau;Trousseau;2002-01-01;0
TINTAS;ti_Trousseau;Trousseau;2003-01-01;0
TINTAS;ti_Trousseau;Trousseau;2004-01-01;0
TINTAS;ti_Trousseau;Trousseau;2005-01-01;0
TINTAS;ti_Trousseau;Trousseau;2006-01-01;0
TINTAS;ti_Trousseau;Trousseau;2007-01-01;0
TINTAS;ti_Trousseau;Trousseau;2008-01-01;0
TINTAS;ti_Trousseau;Trousseau;2009-01-01;0
TINTAS;ti_Trousseau;Trousseau;2010-01-01;0
TINTAS;ti_Trousseau;Trousseau;2011-01-01;0
TINTAS;ti_Trousseau;Trousseau;2012-01-01;0
TINTAS;ti_Trousseau;Trousseau;2013-01-01;0
TINTAS;ti_Trousseau;Trousseau;2014-01-01;0
TINTAS;ti_Trousseau;Trousseau;2015-01-01;0
TINTAS;ti_Trousseau;Trousseau;2016-01-01;0
TINTAS;ti_Trousseau;Trousseau;2017-01-01;0
TINTAS;ti_Trousseau;Trousseau;2018-01-01;0
TINTAS;ti_Trousseau;Trousseau;2019-01-01;nd
TINTAS;ti_Zinfandel;Zinfandel;1970-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1971-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1972-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1973-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1974-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1975-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1976-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1977-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1978-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1979-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1980-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1981-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1982-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1983-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1984-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;1985-01-01;198
TINTAS;ti_Zinfandel;Zinfandel;1986-01-01;41460
TINTAS;ti_Zinfandel;Zinfandel;1987-01-01;45226
TINTAS;ti_Zinfandel;Zinfandel;1988-01-01;70341
TINTAS;ti_Zinfandel;Zinfandel;1989-01-01;310520
TINTAS;ti_Zinfandel;Zinfandel;1990-01-01;1567535
TINTAS;ti_Zinfandel;Zinfandel;1991-01-01;1216093
TINTAS;ti_Zinfandel;Zinfandel;1992-01-01;1816589
TINTAS;ti_Zinfandel;Zinfandel;1993-01-01;2500275
TINTAS;ti_Zinfandel;Zinfandel;1994-01-01;2517495
TINTAS;ti_Zinfandel;Zinfandel;1995-01-01;1885121
TINTAS;ti_Zinfandel;Zinfandel;1996-01-01;1011625
TINTAS;ti_Zinfandel;Zinfandel;1997-01-01;1689415
TINTAS;ti_Zinfandel;Zinfandel;1998-01-01;593579
TINTAS;ti_Zinfandel;Zinfandel;1999-01-01;84271
TINTAS;ti_Zinfandel;Zinfandel;2000-01-01;189989
TINTAS;ti_Zinfandel;Zinfandel;2001-01-01;140148
TINTAS;ti_Zinfandel;Zinfandel;2002-01-01;74289
TINTAS;ti_Zinfandel;Zinfandel;2003-01-01;60875
TINTAS;ti_Zinfandel;Zinfandel;2004-01-01;1541
TINTAS;ti_Zinfandel;Zinfandel;2005-01-01;479
TINTAS;ti_Zinfandel;Zinfandel;2006-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2007-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2008-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2009-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2010-01-01;372
TINTAS;ti_Zinfandel;Zinfandel;2011-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2012-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2013-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2014-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2015-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2016-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2017-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2018-01-01;0
TINTAS;ti_Zinfandel;Zinfandel;2019-01-01;nd
TINTAS;ti_Outras1;Outras1;1970-01-01;0
TINTAS;ti_Outras1;Outras1;1971-01-01;0
TINTAS;ti_Outras1;Outras1;1972-01-01;0
TINTAS;ti_Outras1;Outras1;1973-01-01;0
TINTAS;ti_Outras1;Outras1;1974-01-01;0
TINTAS;ti_Outras1;Outras1;1975-01-01;0
TINTAS;ti_Outras1;Outras1;1976-01-01;0
TINTAS;ti_Outras1;Outras1;1977-01-01;0
TINTAS;ti_Outras1;Outras1;1978-01-01;0
TINTAS;ti_Outras1;Outras1;1979-01-01;0
TINTAS;ti_Outras1;Outras1;1980-01-01;0
TINTAS;ti_Outras1;Outras1;1981-01-01;0
TINTAS;ti_Outras1;Outras1;1982-01-01;0
TINTAS;ti_Outras1;Outras1;1983-01-01;0
TINTAS;ti_Outras1;Outras1;1984-01-01;0
TINTAS;ti_Outras1;Outras1;1985-01-01;0
TINTAS;ti_Outras1;Outras1;1986-01-01;0
TINTAS;ti_Outras1;Outras1;1987-01-01;0
TINTAS;ti_Outras1;Outras1;1988-01-01;0
TINTAS;ti_Outras1;Outras1;1989-01-01;0
TINTAS;ti_Outras1;Outras1;1990-01-01;0
TINTAS;ti_Outras1;Outras1;1991-01-01;0
TINTAS;ti_Outras1;Outras1;1992-01-01;0
TINTAS;ti_Outras1;Outras1;1993-01-01;0
TINTAS;ti_Outras1;Outras1;1994-01-01;0
TINTAS;ti_Outras1;Outras1;1995-01-01;0
TINTAS;ti_Outras1;Outras1;1996-01-01;0
TINTAS;ti_Outras1;Outras1;1997-01-01;0
TINTAS;ti_Outras1;Outras1;1998-01-01;0
TINTAS;ti_Outras1;Outras1;1999-01-01;7690
TINTAS;ti_Outras1;Outras1;2000-01-01;10833
TINTAS;ti_Outras1;Outras1;2001-01-01;15000
TINTAS;ti_Outras1;Outras1;2002-01-01;620
TINTAS;ti_Outras1;Outras1;2003-01-01;0
TINTAS;ti_Outras1;Outras1;2004-01-01;0
TINTAS;ti_Outras1;Outras1;2005-01-01;0
TINTAS;ti_Outras1;Outras1;2006-01-01;0
TINTAS;ti_Outras1;Outras1;2007-01-01;0
TINTAS;ti_Outras1;Outras1;2008-01-01;0
TINTAS;ti_Outras1;Outras1;2009-01-01;0
TINTAS;ti_Outras1;Outras1;2010-01-01;0
TINTAS;ti_Outras1;Outras1;2011-01-01;0
TINTAS;ti_Outras1;Outras1;2012-01-01;0
TINTAS;ti_Outras1;Outras1;2013-01-01;0
TINTAS;ti_Outras1;Outras1;2014-01-01;0
TINTAS;ti_Outras1;Outras1;2015-01-01;0
TINTAS;ti_Outras1;Outras1;2016-01-01;0
TINTAS;ti_Outras1;Outras1;2017-01-01;0
TINTAS;ti_Outras1;Outras1;2018-01-01;0
TINTAS;ti_Outras1;Outras1;2019-01-01;nd
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1970-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1971-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1972-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1973-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1974-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1975-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1976-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1977-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1978-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1979-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1980-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1981-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1982-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1983-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1984-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1985-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1986-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1987-01-01;1587
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1988-01-01;1850
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1989-01-01;444
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1990-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1991-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1992-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1993-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1994-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1995-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1996-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1997-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1998-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;1999-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2000-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2001-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2002-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2003-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2004-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2005-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2006-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2007-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2008-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2009-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2010-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2011-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2012-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2013-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2014-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2015-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2016-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2017-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2018-01-01;0
BRANCAS E ROSADAS;br_Aliatico;Aliatico;2019-01-01;nd
BRANCAS E ROSADAS;br_Aligote;Aligote;1970-01-01;530
BRANCAS E ROSADAS;br_Aligote;Aligote;1971-01-01;1000
BRANCAS E ROSADAS;br_Aligote;Aligote;1972-01-01;1969
BRANCAS E ROSADAS;br_Aligote;Aligote;1973-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1974-01-01;618
BRANCAS E ROSADAS;br_Aligote;Aligote;1975-01-01;5009
BRANCAS E ROSADAS;br_Aligote;Aligote;1976-01-01;372
BRANCAS E ROSADAS;br_Aligote;Aligote;1977-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1978-01-01;720
BRANCAS E ROSADAS;br_Aligote;Aligote;1979-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1980-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1981-01-01;482
BRANCAS E ROSADAS;br_Aligote;Aligote;1982-01-01;590
BRANCAS E ROSADAS;br_Aligote;Aligote;1983-01-01;756
BRANCAS E ROSADAS;br_Aligote;Aligote;1984-01-01;938
BRANCAS E ROSADAS;br_Aligote;Aligote;1985-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1986-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1987-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1988-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1989-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1990-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1991-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1992-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1993-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1994-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1995-01-01;53465
BRANCAS E ROSADAS;br_Aligote;Aligote;1996-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1997-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;1998-01-01;23716
BRANCAS E ROSADAS;br_Aligote;Aligote;1999-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2000-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2001-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2002-01-01;90
BRANCAS E ROSADAS;br_Aligote;Aligote;2003-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2004-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2005-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2006-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2007-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2008-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2009-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2010-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2011-01-01;2640
BRANCAS E ROSADAS;br_Aligote;Aligote;2012-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2013-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2014-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2015-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2016-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2017-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2018-01-01;0
BRANCAS E ROSADAS;br_Aligote;Aligote;2019-01-01;nd
BRANCAS E ROSADAS;br_Altesse;Altesse;1970-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1971-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1972-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1973-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1974-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1975-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1976-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1977-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1978-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1979-01-01;248
BRANCAS E ROSADAS;br_Altesse;Altesse;1980-01-01;550
BRANCAS E ROSADAS;br_Altesse;Altesse;1981-01-01;5430
BRANCAS E ROSADAS;br_Altesse;Altesse;1982-01-01;11086
BRANCAS E ROSADAS;br_Altesse;Altesse;1983-01-01;12938
BRANCAS E ROSADAS;br_Altesse;Altesse;1984-01-01;15903
BRANCAS E ROSADAS;br_Altesse;Altesse;1985-01-01;36111
BRANCAS E ROSADAS;br_Altesse;Altesse;1986-01-01;43477
BRANCAS E ROSADAS;br_Altesse;Altesse;1987-01-01;8556
BRANCAS E ROSADAS;br_Altesse;Altesse;1988-01-01;39549
BRANCAS E ROSADAS;br_Altesse;Altesse;1989-01-01;42682
BRANCAS E ROSADAS;br_Altesse;Altesse;1990-01-01;40662
BRANCAS E ROSADAS;br_Altesse;Altesse;1991-01-01;18270
BRANCAS E ROSADAS;br_Altesse;Altesse;1992-01-01;31166
BRANCAS E ROSADAS;br_Altesse;Altesse;1993-01-01;24592
BRANCAS E ROSADAS;br_Altesse;Altesse;1994-01-01;28012
BRANCAS E ROSADAS;br_Altesse;Altesse;1995-01-01;13250
BRANCAS E ROSADAS;br_Altesse;Altesse;1996-01-01;110708
BRANCAS E ROSADAS;br_Altesse;Altesse;1997-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1998-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;1999-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2000-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2001-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2002-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2003-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2004-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2005-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2006-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2007-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2008-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2009-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2010-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2011-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2012-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2013-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2014-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2015-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2016-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2017-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2018-01-01;0
BRANCAS E ROSADAS;br_Altesse;Altesse;2019-01-01;nd
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1970-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1971-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1972-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1973-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1974-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1975-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1976-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1977-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1978-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1979-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1980-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1981-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1982-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1983-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1984-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1985-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1986-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1987-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1988-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1989-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1990-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1991-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1992-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1993-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1994-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1995-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1996-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1997-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1998-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;1999-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2000-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2001-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2002-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2003-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2004-01-01;476
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2005-01-01;1596
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2006-01-01;0
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2007-01-01;2477
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2008-01-01;1071
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2009-01-01;1675
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2010-01-01;1088
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2011-01-01;6668
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2012-01-01;5081
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2013-01-01;12413
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2014-01-01;16147
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2015-01-01;9860
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2016-01-01;16369
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2017-01-01;41225
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2018-01-01;32647
BRANCAS E ROSADAS;br_Alvarinho;Alvarinho;2019-01-01;nd
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1970-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1971-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1972-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1973-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1974-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1975-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1976-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1977-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1978-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1979-01-01;0
BRANCAS E ROSADAS;br_Arriloba;Arriloba;1980-01-01;0
