classe;pais;ano;kg;valor
Vinhos de Mesa;Luxemburgo;1987-01-01;0;0
Vinhos de Mesa;Luxemburgo;1988-01-01;0;0
Vinhos de Mesa;Luxemburgo;1989-01-01;0;0
Vinhos de Mesa;Luxemburgo;1990-01-01;0;0
Vinhos de Mesa;Luxemburgo;1991-01-01;0;0
Vinhos de Mesa;Luxemburgo;1992-01-01;0;0
Vinhos de Mesa;Luxemburgo;1993-01-01;0;0
Vinhos de Mesa;Luxemburgo;1994-01-01;0;0
Vinhos de Mesa;Luxemburgo;1995-01-01;0;0
Vinhos de Mesa;Luxemburgo;1996-01-01;0;0
Vinhos de Mesa;Luxemburgo;1997-01-01;0;0
Vinhos de Mesa;Luxemburgo;1998-01-01;0;0
Vinhos de Mesa;Luxemburgo;1999-01-01;0;0
Vinhos de Mesa;Luxemburgo;2000-01-01;0;0
Vinhos de Mesa;Luxemburgo;2001-01-01;0;0
Vinhos de Mesa;Luxemburgo;2002-01-01;0;0
Vinhos de Mesa;Luxemburgo;2003-01-01;0;0
Vinhos de Mesa;Luxemburgo;2004-01-01;0;0
Vinhos de Mesa;Luxemburgo;2005-01-01;0;0
Vinhos de Mesa;Luxemburgo;2006-01-01;0;0
Vinhos de Mesa;Luxemburgo;2007-01-01;0;0
Vinhos de Mesa;Luxemburgo;2008-01-01;0;0
Vinhos de Mesa;Luxemburgo;2009-01-01;0;0
Vinhos de Mesa;Luxemburgo;2010-01-01;0;0
Vinhos de Mesa;Luxemburgo;2011-01-01;0;0
Vinhos de Mesa;Luxemburgo;2012-01-01;0;0
Vinhos de Mesa;Luxemburgo;2013-01-01;0;0
Vinhos de Mesa;Luxemburgo;2014-01-01;0;0
Vinhos de Mesa;Luxemburgo;2015-01-01;0;0
Vinhos de Mesa;Luxemburgo;2016-01-01;0;43
Vinhos de Mesa;Luxemburgo;2017-01-01;0;0
Vinhos de Mesa;Luxemburgo;2018-01-01;5;42
Vinhos de Mesa;Luxemburgo;2019-01-01;0;0
Vinhos de Mesa;Macedonia;1971-01-01;0;0
Vinhos de Mesa;Macedonia;1972-01-01;0;0
Vinhos de Mesa;Macedonia;1973-01-01;0;0
Vinhos de Mesa;Macedonia;1974-01-01;0;0
Vinhos de Mesa;Macedonia;1975-01-01;0;0
Vinhos de Mesa;Macedonia;1976-01-01;0;0
Vinhos de Mesa;Macedonia;1977-01-01;0;0
Vinhos de Mesa;Macedonia;1978-01-01;0;0
Vinhos de Mesa;Macedonia;1979-01-01;0;0
Vinhos de Mesa;Macedonia;1980-01-01;0;0
Vinhos de Mesa;Macedonia;1981-01-01;0;0
Vinhos de Mesa;Macedonia;1982-01-01;0;0
Vinhos de Mesa;Macedonia;1983-01-01;0;0
Vinhos de Mesa;Macedonia;1984-01-01;0;0
Vinhos de Mesa;Macedonia;1985-01-01;0;0
Vinhos de Mesa;Macedonia;1986-01-01;0;0
Vinhos de Mesa;Macedonia;1987-01-01;0;0
Vinhos de Mesa;Macedonia;1988-01-01;0;0
Vinhos de Mesa;Macedonia;1989-01-01;0;0
Vinhos de Mesa;Macedonia;1990-01-01;0;0
Vinhos de Mesa;Macedonia;1991-01-01;0;0
Vinhos de Mesa;Macedonia;1992-01-01;0;0
Vinhos de Mesa;Macedonia;1993-01-01;0;0
Vinhos de Mesa;Macedonia;1994-01-01;0;0
Vinhos de Mesa;Macedonia;1995-01-01;0;0
Vinhos de Mesa;Macedonia;1996-01-01;0;0
Vinhos de Mesa;Macedonia;1997-01-01;0;0
Vinhos de Mesa;Macedonia;1998-01-01;0;0
Vinhos de Mesa;Macedonia;1999-01-01;0;0
Vinhos de Mesa;Macedonia;2000-01-01;0;0
Vinhos de Mesa;Macedonia;2001-01-01;0;0
Vinhos de Mesa;Macedonia;2002-01-01;0;0
Vinhos de Mesa;Macedonia;2003-01-01;0;0
Vinhos de Mesa;Macedonia;2004-01-01;0;0
Vinhos de Mesa;Macedonia;2005-01-01;0;0
Vinhos de Mesa;Macedonia;2006-01-01;0;0
Vinhos de Mesa;Macedonia;2007-01-01;0;0
Vinhos de Mesa;Macedonia;2008-01-01;0;0
Vinhos de Mesa;Macedonia;2009-01-01;0;0
Vinhos de Mesa;Macedonia;2010-01-01;0;0
Vinhos de Mesa;Macedonia;2011-01-01;0;0
Vinhos de Mesa;Macedonia;2012-01-01;0;0
Vinhos de Mesa;Macedonia;2013-01-01;0;0
Vinhos de Mesa;Macedonia;2014-01-01;252;497
Vinhos de Mesa;Macedonia;2015-01-01;0;0
Vinhos de Mesa;Macedonia;2016-01-01;0;0
Vinhos de Mesa;Macedonia;2017-01-01;0;0
Vinhos de Mesa;Macedonia;2018-01-01;0;0
Vinhos de Mesa;Macedonia;2019-01-01;1323;874
Vinhos de Mesa;Marrocos;1971-01-01;0;0
Vinhos de Mesa;Marrocos;1972-01-01;0;0
Vinhos de Mesa;Marrocos;1973-01-01;0;0
Vinhos de Mesa;Marrocos;1974-01-01;0;0
Vinhos de Mesa;Marrocos;1975-01-01;0;0
Vinhos de Mesa;Marrocos;1976-01-01;0;0
Vinhos de Mesa;Marrocos;1977-01-01;0;0
Vinhos de Mesa;Marrocos;1978-01-01;0;0
Vinhos de Mesa;Marrocos;1979-01-01;0;0
Vinhos de Mesa;Marrocos;1980-01-01;0;0
Vinhos de Mesa;Marrocos;1981-01-01;0;0
Vinhos de Mesa;Marrocos;1982-01-01;0;0
Vinhos de Mesa;Marrocos;1983-01-01;0;0
Vinhos de Mesa;Marrocos;1984-01-01;0;0
Vinhos de Mesa;Marrocos;1985-01-01;0;0
Vinhos de Mesa;Marrocos;1986-01-01;0;0
Vinhos de Mesa;Marrocos;1987-01-01;0;0
Vinhos de Mesa;Marrocos;1988-01-01;0;0
Vinhos de Mesa;Marrocos;1989-01-01;0;0
Vinhos de Mesa;Marrocos;1990-01-01;0;0
Vinhos de Mesa;Marrocos;1991-01-01;0;0
Vinhos de Mesa;Marrocos;1992-01-01;0;0
Vinhos de Mesa;Marrocos;1993-01-01;0;0
Vinhos de Mesa;Marrocos;1994-01-01;0;0
Vinhos de Mesa;Marrocos;1995-01-01;0;0
Vinhos de Mesa;Marrocos;1996-01-01;0;0
Vinhos de Mesa;Marrocos;1997-01-01;0;0
Vinhos de Mesa;Marrocos;1998-01-01;0;0
Vinhos de Mesa;Marrocos;1999-01-01;0;0
Vinhos de Mesa;Marrocos;2000-01-01;0;0
Vinhos de Mesa;Marrocos;2001-01-01;0;0
Vinhos de Mesa;Marrocos;2002-01-01;0;0
Vinhos de Mesa;Marrocos;2003-01-01;0;0
Vinhos de Mesa;Marrocos;2004-01-01;0;0
Vinhos de Mesa;Marrocos;2005-01-01;0;0
Vinhos de Mesa;Marrocos;2006-01-01;0;0
Vinhos de Mesa;Marrocos;2007-01-01;0;0
Vinhos de Mesa;Marrocos;2008-01-01;0;0
Vinhos de Mesa;Marrocos;2009-01-01;0;0
Vinhos de Mesa;Marrocos;2010-01-01;0;0
Vinhos de Mesa;Marrocos;2011-01-01;0;0
Vinhos de Mesa;Marrocos;2012-01-01;450;3851
Vinhos de Mesa;Marrocos;2013-01-01;0;0
Vinhos de Mesa;Marrocos;2014-01-01;0;0
Vinhos de Mesa;Marrocos;2015-01-01;1755;15082
Vinhos de Mesa;Marrocos;2016-01-01;0;0
Vinhos de Mesa;Marrocos;2017-01-01;0;0
Vinhos de Mesa;Marrocos;2018-01-01;0;0
Vinhos de Mesa;Marrocos;2019-01-01;2250;16816
Vinhos de Mesa;Mexico;1971-01-01;0;0
Vinhos de Mesa;Mexico;1972-01-01;0;0
Vinhos de Mesa;Mexico;1973-01-01;0;0
Vinhos de Mesa;Mexico;1974-01-01;0;0
Vinhos de Mesa;Mexico;1975-01-01;0;0
Vinhos de Mesa;Mexico;1976-01-01;0;0
Vinhos de Mesa;Mexico;1977-01-01;0;0
Vinhos de Mesa;Mexico;1978-01-01;0;0
Vinhos de Mesa;Mexico;1979-01-01;0;0
Vinhos de Mesa;Mexico;1980-01-01;0;0
Vinhos de Mesa;Mexico;1981-01-01;0;0
Vinhos de Mesa;Mexico;1982-01-01;0;0
Vinhos de Mesa;Mexico;1983-01-01;0;0
Vinhos de Mesa;Mexico;1984-01-01;0;0
Vinhos de Mesa;Mexico;1985-01-01;0;0
Vinhos de Mesa;Mexico;1986-01-01;0;0
Vinhos de Mesa;Mexico;1987-01-01;0;0
Vinhos de Mesa;Mexico;1988-01-01;0;0
Vinhos de Mesa;Mexico;1989-01-01;0;0
Vinhos de Mesa;Mexico;1990-01-01;0;0
Vinhos de Mesa;Mexico;1991-01-01;0;0
Vinhos de Mesa;Mexico;1992-01-01;0;0
Vinhos de Mesa;Mexico;1993-01-01;0;0
Vinhos de Mesa;Mexico;1994-01-01;0;0
Vinhos de Mesa;Mexico;1995-01-01;0;0
Vinhos de Mesa;Mexico;1996-01-01;0;0
Vinhos de Mesa;Mexico;1997-01-01;0;0
Vinhos de Mesa;Mexico;1998-01-01;0;0
Vinhos de Mesa;Mexico;1999-01-01;0;0
Vinhos de Mesa;Mexico;2000-01-01;0;0
Vinhos de Mesa;Mexico;2001-01-01;0;0
Vinhos de Mesa;Mexico;2002-01-01;0;0
Vinhos de Mesa;Mexico;2003-01-01;0;0
Vinhos de Mesa;Mexico;2004-01-01;0;0
Vinhos de Mesa;Mexico;2005-01-01;0;0
Vinhos de Mesa;Mexico;2006-01-01;0;0
Vinhos de Mesa;Mexico;2007-01-01;0;0
Vinhos de Mesa;Mexico;2008-01-01;0;0
Vinhos de Mesa;Mexico;2009-01-01;0;0
Vinhos de Mesa;Mexico;2010-01-01;7004;63663
Vinhos de Mesa;Mexico;2011-01-01;0;0
Vinhos de Mesa;Mexico;2012-01-01;0;0
Vinhos de Mesa;Mexico;2013-01-01;0;0
Vinhos de Mesa;Mexico;2014-01-01;0;0
Vinhos de Mesa;Mexico;2015-01-01;0;0
Vinhos de Mesa;Mexico;2016-01-01;0;0
Vinhos de Mesa;Mexico;2017-01-01;0;0
Vinhos de Mesa;Mexico;2018-01-01;134;804
Vinhos de Mesa;Mexico;2019-01-01;646;3927
Vinhos de Mesa;Moldavia;1971-01-01;0;0
Vinhos de Mesa;Moldavia;1972-01-01;0;0
Vinhos de Mesa;Moldavia;1973-01-01;0;0
Vinhos de Mesa;Moldavia;1974-01-01;0;0
Vinhos de Mesa;Moldavia;1975-01-01;0;0
Vinhos de Mesa;Moldavia;1976-01-01;0;0
Vinhos de Mesa;Moldavia;1977-01-01;0;0
Vinhos de Mesa;Moldavia;1978-01-01;0;0
Vinhos de Mesa;Moldavia;1979-01-01;0;0
Vinhos de Mesa;Moldavia;1980-01-01;0;0
Vinhos de Mesa;Moldavia;1981-01-01;0;0
Vinhos de Mesa;Moldavia;1982-01-01;0;0
Vinhos de Mesa;Moldavia;1983-01-01;0;0
Vinhos de Mesa;Moldavia;1984-01-01;0;0
Vinhos de Mesa;Moldavia;1985-01-01;0;0
Vinhos de Mesa;Moldavia;1986-01-01;0;0
Vinhos de Mesa;Moldavia;1987-01-01;0;0
Vinhos de Mesa;Moldavia;1988-01-01;0;0
Vinhos de Mesa;Moldavia;1989-01-01;0;0
Vinhos de Mesa;Moldavia;1990-01-01;0;0
Vinhos de Mesa;Moldavia;1991-01-01;0;0
Vinhos de Mesa;Moldavia;1992-01-01;0;0
Vinhos de Mesa;Moldavia;1993-01-01;0;0
Vinhos de Mesa;Moldavia;1994-01-01;0;0
Vinhos de Mesa;Moldavia;1995-01-01;0;0
Vinhos de Mesa;Moldavia;1996-01-01;0;0
Vinhos de Mesa;Moldavia;1997-01-01;0;0
Vinhos de Mesa;Moldavia;1998-01-01;0;0
Vinhos de Mesa;Moldavia;1999-01-01;0;0
Vinhos de Mesa;Moldavia;2000-01-01;0;0
Vinhos de Mesa;Moldavia;2001-01-01;0;0
Vinhos de Mesa;Moldavia;2002-01-01;0;0
Vinhos de Mesa;Moldavia;2003-01-01;0;0
Vinhos de Mesa;Moldavia;2004-01-01;0;0
Vinhos de Mesa;Moldavia;2005-01-01;0;0
Vinhos de Mesa;Moldavia;2006-01-01;0;0
Vinhos de Mesa;Moldavia;2007-01-01;0;0
Vinhos de Mesa;Moldavia;2008-01-01;0;0
Vinhos de Mesa;Moldavia;2009-01-01;0;0
Vinhos de Mesa;Moldavia;2010-01-01;0;0
Vinhos de Mesa;Moldavia;2011-01-01;0;0
Vinhos de Mesa;Moldavia;2012-01-01;0;0
Vinhos de Mesa;Moldavia;2013-01-01;0;0
Vinhos de Mesa;Moldavia;2014-01-01;0;0
Vinhos de Mesa;Moldavia;2015-01-01;0;0
Vinhos de Mesa;Moldavia;2016-01-01;0;0
Vinhos de Mesa;Moldavia;2017-01-01;0;0
Vinhos de Mesa;Moldavia;2018-01-01;0;0
Vinhos de Mesa;Moldavia;2019-01-01;0;0
Vinhos de Mesa;Montenegro;1971-01-01;0;0
Vinhos de Mesa;Montenegro;1972-01-01;0;0
Vinhos de Mesa;Montenegro;1973-01-01;0;0
Vinhos de Mesa;Montenegro;1974-01-01;0;0
Vinhos de Mesa;Montenegro;1975-01-01;0;0
Vinhos de Mesa;Montenegro;1976-01-01;0;0
Vinhos de Mesa;Montenegro;1977-01-01;0;0
Vinhos de Mesa;Montenegro;1978-01-01;0;0
Vinhos de Mesa;Montenegro;1979-01-01;0;0
Vinhos de Mesa;Montenegro;1980-01-01;0;0
Vinhos de Mesa;Montenegro;1981-01-01;0;0
Vinhos de Mesa;Montenegro;1982-01-01;0;0
Vinhos de Mesa;Montenegro;1983-01-01;0;0
Vinhos de Mesa;Montenegro;1984-01-01;0;0
Vinhos de Mesa;Montenegro;1985-01-01;0;0
Vinhos de Mesa;Montenegro;1986-01-01;0;0
Vinhos de Mesa;Montenegro;1987-01-01;0;0
Vinhos de Mesa;Montenegro;1988-01-01;0;0
Vinhos de Mesa;Montenegro;1989-01-01;0;0
Vinhos de Mesa;Montenegro;1990-01-01;0;0
Vinhos de Mesa;Montenegro;1991-01-01;0;0
Vinhos de Mesa;Montenegro;1992-01-01;0;0
Vinhos de Mesa;Montenegro;1993-01-01;0;0
Vinhos de Mesa;Montenegro;1994-01-01;0;0
Vinhos de Mesa;Montenegro;1995-01-01;0;0
Vinhos de Mesa;Montenegro;1996-01-01;0;0
Vinhos de Mesa;Montenegro;1997-01-01;0;0
Vinhos de Mesa;Montenegro;1998-01-01;0;0
Vinhos de Mesa;Montenegro;1999-01-01;0;0
Vinhos de Mesa;Montenegro;2000-01-01;0;0
Vinhos de Mesa;Montenegro;2001-01-01;0;0
Vinhos de Mesa;Montenegro;2002-01-01;0;0
Vinhos de Mesa;Montenegro;2003-01-01;0;0
Vinhos de Mesa;Montenegro;2004-01-01;0;0
Vinhos de Mesa;Montenegro;2005-01-01;0;0
Vinhos de Mesa;Montenegro;2006-01-01;0;0
Vinhos de Mesa;Montenegro;2007-01-01;0;0
Vinhos de Mesa;Montenegro;2008-01-01;0;0
Vinhos de Mesa;Montenegro;2009-01-01;0;0
Vinhos de Mesa;Montenegro;2010-01-01;0;0
Vinhos de Mesa;Montenegro;2011-01-01;0;0
Vinhos de Mesa;Montenegro;2012-01-01;0;0
Vinhos de Mesa;Montenegro;2013-01-01;0;0
Vinhos de Mesa;Montenegro;2014-01-01;0;0
Vinhos de Mesa;Montenegro;2015-01-01;0;0
Vinhos de Mesa;Montenegro;2016-01-01;0;0
Vinhos de Mesa;Montenegro;2017-01-01;0;0
Vinhos de Mesa;Montenegro;2018-01-01;0;0
Vinhos de Mesa;Montenegro;2019-01-01;1701;5440
Vinhos de Mesa;Noruega;1971-01-01;0;0
Vinhos de Mesa;Noruega;1972-01-01;0;0
Vinhos de Mesa;Noruega;1973-01-01;0;0
Vinhos de Mesa;Noruega;1974-01-01;0;0
Vinhos de Mesa;Noruega;1975-01-01;0;0
Vinhos de Mesa;Noruega;1976-01-01;0;0
Vinhos de Mesa;Noruega;1977-01-01;0;0
Vinhos de Mesa;Noruega;1978-01-01;0;0
Vinhos de Mesa;Noruega;1979-01-01;0;0
Vinhos de Mesa;Noruega;1980-01-01;0;0
Vinhos de Mesa;Noruega;1981-01-01;0;0
Vinhos de Mesa;Noruega;1982-01-01;0;0
Vinhos de Mesa;Noruega;1983-01-01;0;0
Vinhos de Mesa;Noruega;1984-01-01;0;0
Vinhos de Mesa;Noruega;1985-01-01;0;0
Vinhos de Mesa;Noruega;1986-01-01;0;0
Vinhos de Mesa;Noruega;1987-01-01;0;0
Vinhos de Mesa;Noruega;1988-01-01;0;0
Vinhos de Mesa;Noruega;1989-01-01;0;0
Vinhos de Mesa;Noruega;1990-01-01;0;0
Vinhos de Mesa;Noruega;1991-01-01;0;0
Vinhos de Mesa;Noruega;1992-01-01;0;0
Vinhos de Mesa;Noruega;1993-01-01;0;0
Vinhos de Mesa;Noruega;1994-01-01;0;0
Vinhos de Mesa;Noruega;1995-01-01;0;0
Vinhos de Mesa;Noruega;1996-01-01;0;0
Vinhos de Mesa;Noruega;1997-01-01;0;0
Vinhos de Mesa;Noruega;1998-01-01;0;0
Vinhos de Mesa;Noruega;1999-01-01;0;0
Vinhos de Mesa;Noruega;2000-01-01;0;0
Vinhos de Mesa;Noruega;2001-01-01;0;0
Vinhos de Mesa;Noruega;2002-01-01;0;0
Vinhos de Mesa;Noruega;2003-01-01;0;0
Vinhos de Mesa;Noruega;2004-01-01;0;0
Vinhos de Mesa;Noruega;2005-01-01;0;0
Vinhos de Mesa;Noruega;2006-01-01;0;0
Vinhos de Mesa;Noruega;2007-01-01;0;0
Vinhos de Mesa;Noruega;2008-01-01;0;0
Vinhos de Mesa;Noruega;2009-01-01;0;0
Vinhos de Mesa;Noruega;2010-01-01;0;0
Vinhos de Mesa;Noruega;2011-01-01;0;0
Vinhos de Mesa;Noruega;2012-01-01;0;0
Vinhos de Mesa;Noruega;2013-01-01;0;0
Vinhos de Mesa;Noruega;2014-01-01;0;0
Vinhos de Mesa;Noruega;2015-01-01;0;0
Vinhos de Mesa;Noruega;2016-01-01;396;253
Vinhos de Mesa;Noruega;2017-01-01;5;27
Vinhos de Mesa;Noruega;2018-01-01;0;0
Vinhos de Mesa;Noruega;2019-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1971-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1972-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1973-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1974-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1975-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1976-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1977-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1978-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1979-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1980-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1981-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1982-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1983-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1984-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1985-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1986-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1987-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1988-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1989-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1990-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1991-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1992-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1993-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1994-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1995-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1996-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1997-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1998-01-01;0;0
Vinhos de Mesa;Nova Zelandia;1999-01-01;0;0
Vinhos de Mesa;Nova Zelandia;2000-01-01;0;0
Vinhos de Mesa;Nova Zelandia;2001-01-01;0;0
Vinhos de Mesa;Nova Zelandia;2002-01-01;0;0
Vinhos de Mesa;Nova Zelandia;2003-01-01;21139;153081
Vinhos de Mesa;Nova Zelandia;2004-01-01;11774;107273
Vinhos de Mesa;Nova Zelandia;2005-01-01;31291;224441
Vinhos de Mesa;Nova Zelandia;2006-01-01;31825;254987
Vinhos de Mesa;Nova Zelandia;2007-01-01;47220;417276
Vinhos de Mesa;Nova Zelandia;2008-01-01;58408;536625
Vinhos de Mesa;Nova Zelandia;2009-01-01;30806;302244
Vinhos de Mesa;Nova Zelandia;2010-01-01;102683;947043
Vinhos de Mesa;Nova Zelandia;2011-01-01;151194;1267863
Vinhos de Mesa;Nova Zelandia;2012-01-01;81611;790355
Vinhos de Mesa;Nova Zelandia;2013-01-01;90728;840521
Vinhos de Mesa;Nova Zelandia;2014-01-01;106251;843533
Vinhos de Mesa;Nova Zelandia;2015-01-01;117340;950751
Vinhos de Mesa;Nova Zelandia;2016-01-01;50177;361030
Vinhos de Mesa;Nova Zelandia;2017-01-01;31379;248412
Vinhos de Mesa;Nova Zelandia;2018-01-01;130854;686193
Vinhos de Mesa;Nova Zelandia;2019-01-01;133179;776830
Vinhos de Mesa;Paises Baixos (Holanda);1971-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1972-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1973-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1974-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1975-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1976-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1977-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1978-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1979-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1980-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1981-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1982-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1983-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1984-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1985-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1986-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1987-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1988-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1989-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1990-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1991-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1992-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1993-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1994-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1995-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1996-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1997-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1998-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);1999-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2000-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2001-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2002-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2003-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2004-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2005-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2006-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2007-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2008-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2009-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2010-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2011-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2012-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2013-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2014-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2015-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2016-01-01;0;43
Vinhos de Mesa;Paises Baixos (Holanda);2017-01-01;0;0
Vinhos de Mesa;Paises Baixos (Holanda);2018-01-01;283;8719
Vinhos de Mesa;Paises Baixos (Holanda);2019-01-01;634;5297
Vinhos de Mesa;Panama;1971-01-01;0;0
Vinhos de Mesa;Panama;1972-01-01;0;0
Vinhos de Mesa;Panama;1973-01-01;0;0
Vinhos de Mesa;Panama;1974-01-01;0;0
Vinhos de Mesa;Panama;1975-01-01;0;0
Vinhos de Mesa;Panama;1976-01-01;0;0
Vinhos de Mesa;Panama;1977-01-01;0;0
Vinhos de Mesa;Panama;1978-01-01;0;0
Vinhos de Mesa;Panama;1979-01-01;0;0
Vinhos de Mesa;Panama;1980-01-01;0;0
Vinhos de Mesa;Panama;1981-01-01;0;0
Vinhos de Mesa;Panama;1982-01-01;0;0
Vinhos de Mesa;Panama;1983-01-01;0;0
Vinhos de Mesa;Panama;1984-01-01;0;0
Vinhos de Mesa;Panama;1985-01-01;0;0
Vinhos de Mesa;Panama;1986-01-01;0;0
Vinhos de Mesa;Panama;1987-01-01;0;0
Vinhos de Mesa;Panama;1988-01-01;0;0
Vinhos de Mesa;Panama;1989-01-01;0;0
Vinhos de Mesa;Panama;1990-01-01;0;0
Vinhos de Mesa;Panama;1991-01-01;0;0
Vinhos de Mesa;Panama;1992-01-01;0;0
Vinhos de Mesa;Panama;1993-01-01;0;0
Vinhos de Mesa;Panama;1994-01-01;0;0
Vinhos de Mesa;Panama;1995-01-01;0;0
Vinhos de Mesa;Panama;1996-01-01;0;0
Vinhos de Mesa;Panama;1997-01-01;0;0
Vinhos de Mesa;Panama;1998-01-01;0;0
Vinhos de Mesa;Panama;1999-01-01;0;0
Vinhos de Mesa;Panama;2000-01-01;0;0
Vinhos de Mesa;Panama;2001-01-01;0;0
Vinhos de Mesa;Panama;2002-01-01;0;0
Vinhos de Mesa;Panama;2003-01-01;0;0
Vinhos de Mesa;Panama;2004-01-01;0;0
Vinhos de Mesa;Panama;2005-01-01;0;0
Vinhos de Mesa;Panama;2006-01-01;0;0
Vinhos de Mesa;Panama;2007-01-01;0;0
Vinhos de Mesa;Panama;2008-01-01;0;0
Vinhos de Mesa;Panama;2009-01-01;0;0
Vinhos de Mesa;Panama;2010-01-01;0;0
Vinhos de Mesa;Panama;2011-01-01;0;0
Vinhos de Mesa;Panama;2012-01-01;0;0
Vinhos de Mesa;Panama;2013-01-01;0;0
Vinhos de Mesa;Panama;2014-01-01;0;0
Vinhos de Mesa;Panama;2015-01-01;0;0
Vinhos de Mesa;Panama;2016-01-01;0;0
Vinhos de Mesa;Panama;2017-01-01;0;0
Vinhos de Mesa;Panama;2018-01-01;0;0
Vinhos de Mesa;Panama;2019-01-01;17;96
Vinhos de Mesa;Peru;1971-01-01;0;0
Vinhos de Mesa;Peru;1972-01-01;0;0
Vinhos de Mesa;Peru;1973-01-01;0;0
Vinhos de Mesa;Peru;1974-01-01;0;0
Vinhos de Mesa;Peru;1975-01-01;0;0
Vinhos de Mesa;Peru;1976-01-01;0;0
Vinhos de Mesa;Peru;1977-01-01;0;0
Vinhos de Mesa;Peru;1978-01-01;0;0
Vinhos de Mesa;Peru;1979-01-01;0;0
Vinhos de Mesa;Peru;1980-01-01;0;0
Vinhos de Mesa;Peru;1981-01-01;0;0
